layer,beta,experiment,success_count,total_prompts,final_accuracy
2,4.0,2,0.0,1000.0,0.0
2,4.0,3,0.0,1000.0,0.0
2,4.0,4,0.0,1000.0,0.0
2,4.0,5,0.0,1000.0,0.0
2,4.0,Average,,,0.0
2,5.0,1,0.0,1000.0,0.0
2,5.0,2,0.0,1000.0,0.0
2,5.0,3,0.0,1000.0,0.0
2,5.0,4,0.0,1000.0,0.0
2,5.0,5,0.0,1000.0,0.0
2,5.0,Average,,,0.0
3,0.5,1,0.0,1000.0,0.0
3,0.5,2,0.0,1000.0,0.0
3,0.5,3,0.0,1000.0,0.0
3,0.5,4,0.0,1000.0,0.0
3,0.5,5,0.0,1000.0,0.0
3,0.5,Average,,,0.0
3,1.0,1,0.0,1000.0,0.0
3,1.0,2,0.0,1000.0,0.0
3,1.0,3,0.0,1000.0,0.0
3,1.0,4,0.0,1000.0,0.0
3,1.0,5,0.0,1000.0,0.0
3,1.0,Average,,,0.0
3,2.0,1,0.0,1000.0,0.0
3,2.0,2,0.0,1000.0,0.0
3,2.0,3,0.0,1000.0,0.0
3,2.0,4,0.0,1000.0,0.0
3,2.0,5,0.0,1000.0,0.0
3,2.0,Average,,,0.0
3,3.0,1,0.0,1000.0,0.0
3,3.0,2,0.0,1000.0,0.0
3,3.0,3,0.0,1000.0,0.0
3,3.0,4,0.0,1000.0,0.0
3,3.0,5,0.0,1000.0,0.0
3,3.0,Average,,,0.0
3,4.0,1,0.0,1000.0,0.0
3,4.0,2,0.0,1000.0,0.0
3,4.0,3,0.0,1000.0,0.0
3,4.0,4,0.0,1000.0,0.0
3,4.0,5,0.0,1000.0,0.0
3,4.0,Average,,,0.0
3,5.0,1,0.0,1000.0,0.0
3,5.0,2,0.0,1000.0,0.0
3,5.0,3,0.0,1000.0,0.0
3,5.0,4,0.0,1000.0,0.0
3,5.0,5,0.0,1000.0,0.0
3,5.0,Average,,,0.0
4,0.5,1,0.0,1000.0,0.0
4,0.5,2,0.0,1000.0,0.0
4,0.5,3,0.0,1000.0,0.0
4,0.5,4,0.0,1000.0,0.0
4,0.5,5,0.0,1000.0,0.0
4,0.5,Average,,,0.0
4,1.0,1,0.0,1000.0,0.0
4,1.0,2,0.0,1000.0,0.0
4,1.0,3,0.0,1000.0,0.0
4,1.0,4,0.0,1000.0,0.0
4,1.0,5,0.0,1000.0,0.0
4,1.0,Average,,,0.0
4,2.0,1,0.0,1000.0,0.0
4,2.0,2,0.0,1000.0,0.0
4,2.0,3,0.0,1000.0,0.0
4,2.0,4,0.0,1000.0,0.0
4,2.0,5,0.0,1000.0,0.0
4,2.0,Average,,,0.0
4,3.0,1,0.0,1000.0,0.0
4,3.0,2,0.0,1000.0,0.0
4,3.0,3,0.0,1000.0,0.0
4,3.0,4,0.0,1000.0,0.0
4,3.0,5,0.0,1000.0,0.0
4,3.0,Average,,,0.0
4,4.0,1,0.0,1000.0,0.0
4,4.0,2,0.0,1000.0,0.0
4,4.0,3,0.0,1000.0,0.0
4,4.0,4,0.0,1000.0,0.0
4,4.0,5,0.0,1000.0,0.0
4,4.0,Average,,,0.0
4,5.0,1,6.0,1000.0,0.006
4,5.0,2,6.0,1000.0,0.006
4,5.0,3,6.0,1000.0,0.006
4,5.0,4,4.0,1000.0,0.004
4,5.0,5,12.0,1000.0,0.012
4,5.0,Average,,,0.0068000000000000005
5,0.5,1,0.0,1000.0,0.0
5,0.5,2,0.0,1000.0,0.0
5,0.5,3,0.0,1000.0,0.0
5,0.5,4,0.0,1000.0,0.0
5,0.5,5,0.0,1000.0,0.0
5,0.5,Average,,,0.0
5,1.0,1,0.0,1000.0,0.0
5,1.0,2,0.0,1000.0,0.0
5,1.0,3,0.0,1000.0,0.0
5,1.0,4,0.0,1000.0,0.0
5,1.0,5,0.0,1000.0,0.0
5,1.0,Average,,,0.0
5,2.0,1,16.0,1000.0,0.016
5,2.0,2,11.0,1000.0,0.011
5,2.0,3,18.0,1000.0,0.018
5,2.0,4,11.0,1000.0,0.011
5,2.0,5,18.0,1000.0,0.018
5,2.0,Average,,,0.014799999999999999
5,3.0,1,167.0,1000.0,0.167
5,3.0,2,151.0,1000.0,0.151
5,3.0,3,148.0,1000.0,0.148
5,3.0,4,150.0,1000.0,0.15
5,3.0,5,178.0,1000.0,0.178
5,3.0,Average,,,0.1588
5,4.0,1,352.0,1000.0,0.352
5,4.0,2,344.0,1000.0,0.344
5,4.0,3,353.0,1000.0,0.353
5,4.0,4,360.0,1000.0,0.36
5,4.0,5,387.0,1000.0,0.387
5,4.0,Average,,,0.35919999999999996
5,5.0,1,440.0,1000.0,0.44
5,5.0,2,425.0,1000.0,0.425
5,5.0,3,425.0,1000.0,0.425
5,5.0,4,437.0,1000.0,0.437
5,5.0,5,456.0,1000.0,0.456
5,5.0,Average,,,0.43660000000000004
6,0.5,1,0.0,1000.0,0.0
6,0.5,2,0.0,1000.0,0.0
6,0.5,3,0.0,1000.0,0.0
6,0.5,4,0.0,1000.0,0.0
6,0.5,5,0.0,1000.0,0.0
6,0.5,Average,,,0.0
6,1.0,1,0.0,1000.0,0.0
6,1.0,2,0.0,1000.0,0.0
6,1.0,3,0.0,1000.0,0.0
6,1.0,4,0.0,1000.0,0.0
6,1.0,5,0.0,1000.0,0.0
6,1.0,Average,,,0.0
6,2.0,1,80.0,1000.0,0.08
6,2.0,2,62.0,1000.0,0.062
6,2.0,3,80.0,1000.0,0.08
6,2.0,4,57.0,1000.0,0.057
6,2.0,5,97.0,1000.0,0.097
6,2.0,Average,,,0.0752
6,3.0,1,298.0,1000.0,0.298
6,3.0,2,295.0,1000.0,0.295
6,3.0,3,309.0,1000.0,0.309
6,3.0,4,312.0,1000.0,0.312
6,3.0,5,334.0,1000.0,0.334
6,3.0,Average,,,0.3096
6,4.0,1,440.0,1000.0,0.44
6,4.0,2,430.0,1000.0,0.43
6,4.0,3,425.0,1000.0,0.425
6,4.0,4,442.0,1000.0,0.442
6,4.0,5,456.0,1000.0,0.456
6,4.0,Average,,,0.4386
6,5.0,1,441.0,1000.0,0.441
6,5.0,2,429.0,1000.0,0.429
6,5.0,3,427.0,1000.0,0.427
6,5.0,4,438.0,1000.0,0.438
6,5.0,5,452.0,1000.0,0.452
6,5.0,Average,,,0.43739999999999996
7,0.5,1,0.0,1000.0,0.0
7,0.5,2,0.0,1000.0,0.0
7,0.5,3,0.0,1000.0,0.0
7,0.5,4,0.0,1000.0,0.0
7,0.5,5,0.0,1000.0,0.0
7,0.5,Average,,,0.0
7,1.0,1,22.0,1000.0,0.022
7,1.0,2,19.0,1000.0,0.019
7,1.0,3,16.0,1000.0,0.016
7,1.0,4,11.0,1000.0,0.011
7,1.0,5,24.0,1000.0,0.024
7,1.0,Average,,,0.0184
7,2.0,1,310.0,1000.0,0.31
7,2.0,2,299.0,1000.0,0.299
7,2.0,3,291.0,1000.0,0.291
7,2.0,4,317.0,1000.0,0.317
7,2.0,5,331.0,1000.0,0.331
7,2.0,Average,,,0.3096
7,3.0,1,440.0,1000.0,0.44
7,3.0,2,430.0,1000.0,0.43
7,3.0,3,425.0,1000.0,0.425
7,3.0,4,442.0,1000.0,0.442
7,3.0,5,457.0,1000.0,0.457
7,3.0,Average,,,0.43879999999999997
7,4.0,1,445.0,1000.0,0.445
7,4.0,2,436.0,1000.0,0.436
7,4.0,3,432.0,1000.0,0.432
7,4.0,4,446.0,1000.0,0.446
7,4.0,5,461.0,1000.0,0.461
7,4.0,Average,,,0.44399999999999995
7,5.0,1,442.0,1000.0,0.442
7,5.0,2,434.0,1000.0,0.434
7,5.0,3,428.0,1000.0,0.428
7,5.0,4,445.0,1000.0,0.445
7,5.0,5,457.0,1000.0,0.457
7,5.0,Average,,,0.4412
8,0.5,1,4.0,1000.0,0.004
8,0.5,2,0.0,1000.0,0.0
8,0.5,3,6.0,1000.0,0.006
8,0.5,4,0.0,1000.0,0.0
8,0.5,5,0.0,1000.0,0.0
8,0.5,Average,,,0.002
8,1.0,1,14.0,1000.0,0.014
8,1.0,2,4.0,1000.0,0.004
8,1.0,3,8.0,1000.0,0.008
8,1.0,4,4.0,1000.0,0.004
8,1.0,5,10.0,1000.0,0.01
8,1.0,Average,,,0.008
8,2.0,1,262.0,1000.0,0.262
8,2.0,2,250.0,1000.0,0.25
8,2.0,3,243.0,1000.0,0.243
8,2.0,4,268.0,1000.0,0.268
8,2.0,5,290.0,1000.0,0.29
8,2.0,Average,,,0.26260000000000006
8,3.0,1,440.0,1000.0,0.44
8,3.0,2,430.0,1000.0,0.43
8,3.0,3,425.0,1000.0,0.425
8,3.0,4,437.0,1000.0,0.437
8,3.0,5,456.0,1000.0,0.456
8,3.0,Average,,,0.43760000000000004
8,4.0,1,441.0,1000.0,0.441
8,4.0,2,428.0,1000.0,0.428
8,4.0,3,425.0,1000.0,0.425
8,4.0,4,437.0,1000.0,0.437
8,4.0,5,453.0,1000.0,0.453
8,4.0,Average,,,0.4368
8,5.0,1,440.0,1000.0,0.44
8,5.0,2,430.0,1000.0,0.43
8,5.0,3,415.0,1000.0,0.415
8,5.0,4,437.0,1000.0,0.437
8,5.0,5,447.0,1000.0,0.447
8,5.0,Average,,,0.4338
9,0.5,1,12.0,1000.0,0.012
9,0.5,2,4.0,1000.0,0.004
9,0.5,3,16.0,1000.0,0.016
9,0.5,4,6.0,1000.0,0.006
9,0.5,5,7.0,1000.0,0.007
9,0.5,Average,,,0.009
9,1.0,1,119.0,1000.0,0.119
9,1.0,2,125.0,1000.0,0.125
9,1.0,3,121.0,1000.0,0.121
9,1.0,4,137.0,1000.0,0.137
9,1.0,5,146.0,1000.0,0.146
9,1.0,Average,,,0.1296
9,2.0,1,447.0,1000.0,0.447
9,2.0,2,435.0,1000.0,0.435
9,2.0,3,438.0,1000.0,0.438
9,2.0,4,450.0,1000.0,0.45
9,2.0,5,461.0,1000.0,0.461
9,2.0,Average,,,0.4462
9,3.0,1,452.0,1000.0,0.452
9,3.0,2,440.0,1000.0,0.44
9,3.0,3,443.0,1000.0,0.443
9,3.0,4,457.0,1000.0,0.457
9,3.0,5,467.0,1000.0,0.467
9,3.0,Average,,,0.4518
9,4.0,1,439.0,1000.0,0.439
9,4.0,2,433.0,1000.0,0.433
9,4.0,3,423.0,1000.0,0.423
9,4.0,4,447.0,1000.0,0.447
9,4.0,5,451.0,1000.0,0.451
9,4.0,Average,,,0.4386
9,5.0,1,454.0,1000.0,0.454
9,5.0,2,445.0,1000.0,0.445
9,5.0,3,436.0,1000.0,0.436
9,5.0,4,454.0,1000.0,0.454
9,5.0,5,458.0,1000.0,0.458
9,5.0,Average,,,0.44939999999999997
10,0.5,1,12.0,1000.0,0.012
10,0.5,2,4.0,1000.0,0.004
10,0.5,3,16.0,1000.0,0.016
10,0.5,4,6.0,1000.0,0.006
10,0.5,5,7.0,1000.0,0.007
10,0.5,Average,,,0.009
10,1.0,1,294.0,1000.0,0.294
10,1.0,2,283.0,1000.0,0.283
10,1.0,3,287.0,1000.0,0.287
10,1.0,4,298.0,1000.0,0.298
10,1.0,5,314.0,1000.0,0.314
10,1.0,Average,,,0.2952
10,2.0,1,454.0,1000.0,0.454
10,2.0,2,443.0,1000.0,0.443
10,2.0,3,446.0,1000.0,0.446
10,2.0,4,454.0,1000.0,0.454
10,2.0,5,469.0,1000.0,0.469
10,2.0,Average,,,0.4532
10,3.0,1,458.0,1000.0,0.458
10,3.0,2,451.0,1000.0,0.451
10,3.0,3,443.0,1000.0,0.443
10,3.0,4,465.0,1000.0,0.465
10,3.0,5,467.0,1000.0,0.467
10,3.0,Average,,,0.45680000000000004
10,4.0,1,476.0,1000.0,0.476
10,4.0,2,481.0,1000.0,0.481
10,4.0,3,465.0,1000.0,0.465
10,4.0,4,481.0,1000.0,0.481
10,4.0,5,487.0,1000.0,0.487
10,4.0,Average,,,0.47800000000000004
10,5.0,1,483.0,1000.0,0.483
10,5.0,2,478.0,1000.0,0.478
10,5.0,3,454.0,1000.0,0.454
10,5.0,4,483.0,1000.0,0.483
10,5.0,5,486.0,1000.0,0.486
10,5.0,Average,,,0.47680000000000006
11,0.5,1,8.0,1000.0,0.008
11,0.5,2,6.0,1000.0,0.006
11,0.5,3,19.0,1000.0,0.019
11,0.5,4,5.0,1000.0,0.005
11,0.5,5,11.0,1000.0,0.011
11,0.5,Average,,,0.0098
11,1.0,1,297.0,1000.0,0.297
11,1.0,2,289.0,1000.0,0.289
11,1.0,3,293.0,1000.0,0.293
11,1.0,4,295.0,1000.0,0.295
11,1.0,5,327.0,1000.0,0.327
11,1.0,Average,,,0.30019999999999997
11,2.0,1,448.0,1000.0,0.448
11,2.0,2,441.0,1000.0,0.441
11,2.0,3,441.0,1000.0,0.441
11,2.0,4,452.0,1000.0,0.452
11,2.0,5,463.0,1000.0,0.463
11,2.0,Average,,,0.449
11,3.0,1,449.0,1000.0,0.449
11,3.0,2,442.0,1000.0,0.442
11,3.0,3,431.0,1000.0,0.431
11,3.0,4,453.0,1000.0,0.453
11,3.0,5,456.0,1000.0,0.456
11,3.0,Average,,,0.44620000000000004
11,4.0,1,465.0,1000.0,0.465
11,4.0,2,452.0,1000.0,0.452
11,4.0,3,454.0,1000.0,0.454
11,4.0,4,457.0,1000.0,0.457
11,4.0,5,477.0,1000.0,0.477
11,4.0,Average,,,0.461
11,5.0,1,432.0,1000.0,0.432
11,5.0,2,415.0,1000.0,0.415
11,5.0,3,414.0,1000.0,0.414
11,5.0,4,415.0,1000.0,0.415
11,5.0,5,434.0,1000.0,0.434
11,5.0,Average,,,0.422
12,0.5,1,8.0,1000.0,0.008
12,0.5,2,0.0,1000.0,0.0
12,0.5,3,14.0,1000.0,0.014
12,0.5,4,4.0,1000.0,0.004
12,0.5,5,2.0,1000.0,0.002
12,0.5,Average,,,0.005599999999999999
12,1.0,1,170.0,1000.0,0.17
12,1.0,2,160.0,1000.0,0.16
12,1.0,3,151.0,1000.0,0.151
12,1.0,4,164.0,1000.0,0.164
12,1.0,5,174.0,1000.0,0.174
12,1.0,Average,,,0.1638
12,2.0,1,429.0,1000.0,0.429
12,2.0,2,428.0,1000.0,0.428
12,2.0,3,416.0,1000.0,0.416
12,2.0,4,429.0,1000.0,0.429
12,2.0,5,442.0,1000.0,0.442
12,2.0,Average,,,0.4288
12,3.0,1,450.0,1000.0,0.45
12,3.0,2,442.0,1000.0,0.442
12,3.0,3,426.0,1000.0,0.426
12,3.0,4,435.0,1000.0,0.435
12,3.0,5,451.0,1000.0,0.451
12,3.0,Average,,,0.4408
12,4.0,1,437.0,1000.0,0.437
12,4.0,2,431.0,1000.0,0.431
12,4.0,3,429.0,1000.0,0.429
12,4.0,4,424.0,1000.0,0.424
12,4.0,5,432.0,1000.0,0.432
12,4.0,Average,,,0.4306
12,5.0,1,371.0,1000.0,0.371
12,5.0,2,364.0,1000.0,0.364
12,5.0,3,375.0,1000.0,0.375
12,5.0,4,358.0,1000.0,0.358
12,5.0,5,389.0,1000.0,0.389
12,5.0,Average,,,0.3714
13,0.5,1,24.0,1000.0,0.024
13,0.5,2,18.0,1000.0,0.018
13,0.5,3,27.0,1000.0,0.027
13,0.5,4,17.0,1000.0,0.017
13,0.5,5,25.0,1000.0,0.025
13,0.5,Average,,,0.022199999999999998
13,1.0,1,327.0,1000.0,0.327
13,1.0,2,327.0,1000.0,0.327
13,1.0,3,326.0,1000.0,0.326
13,1.0,4,343.0,1000.0,0.343
13,1.0,5,353.0,1000.0,0.353
13,1.0,Average,,,0.3352
13,2.0,1,492.0,1000.0,0.492
13,2.0,2,493.0,1000.0,0.493
13,2.0,3,485.0,1000.0,0.485
13,2.0,4,485.0,1000.0,0.485
13,2.0,5,499.0,1000.0,0.499
13,2.0,Average,,,0.4908
13,3.0,1,537.0,1000.0,0.537
13,3.0,2,525.0,1000.0,0.525
13,3.0,3,524.0,1000.0,0.524
13,3.0,4,513.0,1000.0,0.513
13,3.0,5,536.0,1000.0,0.536
13,3.0,Average,,,0.527
13,4.0,1,546.0,1000.0,0.546
13,4.0,2,553.0,1000.0,0.553
13,4.0,3,548.0,1000.0,0.548
13,4.0,4,542.0,1000.0,0.542
13,4.0,5,551.0,1000.0,0.551
13,4.0,Average,,,0.548
13,5.0,1,475.0,1000.0,0.475
13,5.0,2,510.0,1000.0,0.51
13,5.0,3,500.0,1000.0,0.5
13,5.0,4,522.0,1000.0,0.522
13,5.0,5,498.0,1000.0,0.498
13,5.0,Average,,,0.501
14,0.5,1,40.0,1000.0,0.04
14,0.5,2,30.0,1000.0,0.03
14,0.5,3,46.0,1000.0,0.046
14,0.5,4,35.0,1000.0,0.035
14,0.5,5,47.0,1000.0,0.047
14,0.5,Average,,,0.0396
14,1.0,1,501.0,1000.0,0.501
14,1.0,2,495.0,1000.0,0.495
14,1.0,3,476.0,1000.0,0.476
14,1.0,4,480.0,1000.0,0.48
14,1.0,5,497.0,1000.0,0.497
14,1.0,Average,,,0.48979999999999996
14,2.0,1,706.0,1000.0,0.706
14,2.0,2,690.0,1000.0,0.69
14,2.0,3,705.0,1000.0,0.705
14,2.0,4,695.0,1000.0,0.695
14,2.0,5,687.0,1000.0,0.687
14,2.0,Average,,,0.6965999999999999
14,3.0,1,693.0,1000.0,0.693
14,3.0,2,685.0,1000.0,0.685
14,3.0,3,693.0,1000.0,0.693
14,3.0,4,686.0,1000.0,0.686
14,3.0,5,683.0,1000.0,0.683
14,3.0,Average,,,0.6880000000000001
14,4.0,1,544.0,1000.0,0.544
14,4.0,2,564.0,1000.0,0.564
14,4.0,3,571.0,1000.0,0.571
14,4.0,4,576.0,1000.0,0.576
14,4.0,5,567.0,1000.0,0.567
14,4.0,Average,,,0.5644
14,5.0,1,368.0,1000.0,0.368
14,5.0,2,389.0,1000.0,0.389
14,5.0,3,385.0,1000.0,0.385
14,5.0,4,419.0,1000.0,0.419
14,5.0,5,378.0,1000.0,0.378
14,5.0,Average,,,0.38780000000000003
15,0.5,1,32.0,1000.0,0.032
15,0.5,2,24.0,1000.0,0.024
15,0.5,3,33.0,1000.0,0.033
15,0.5,4,28.0,1000.0,0.028
15,0.5,5,29.0,1000.0,0.029
15,0.5,Average,,,0.029199999999999997
15,1.0,1,319.0,1000.0,0.319
15,1.0,2,295.0,1000.0,0.295
15,1.0,3,309.0,1000.0,0.309
15,1.0,4,288.0,1000.0,0.288
15,1.0,5,319.0,1000.0,0.319
15,1.0,Average,,,0.306
15,2.0,1,619.0,1000.0,0.619
15,2.0,2,618.0,1000.0,0.618
15,2.0,3,646.0,1000.0,0.646
15,2.0,4,594.0,1000.0,0.594
15,2.0,5,596.0,1000.0,0.596
15,2.0,Average,,,0.6146
15,3.0,1,428.0,1000.0,0.428
15,3.0,2,434.0,1000.0,0.434
15,3.0,3,410.0,1000.0,0.41
15,3.0,4,428.0,1000.0,0.428
15,3.0,5,415.0,1000.0,0.415
15,3.0,Average,,,0.42299999999999993
15,4.0,1,225.0,1000.0,0.225
15,4.0,2,219.0,1000.0,0.219
15,4.0,3,232.0,1000.0,0.232
15,4.0,4,226.0,1000.0,0.226
15,4.0,5,201.0,1000.0,0.201
15,4.0,Average,,,0.2206
15,5.0,1,116.0,1000.0,0.116
15,5.0,2,129.0,1000.0,0.129
15,5.0,3,140.0,1000.0,0.14
15,5.0,4,115.0,1000.0,0.115
15,5.0,5,112.0,1000.0,0.112
15,5.0,Average,,,0.1224
16,0.5,1,31.0,1000.0,0.031
16,0.5,2,20.0,1000.0,0.02
16,0.5,3,33.0,1000.0,0.033
16,0.5,4,26.0,1000.0,0.026
16,0.5,5,24.0,1000.0,0.024
16,0.5,Average,,,0.0268
16,1.0,1,311.0,1000.0,0.311
16,1.0,2,293.0,1000.0,0.293
16,1.0,3,324.0,1000.0,0.324
16,1.0,4,293.0,1000.0,0.293
16,1.0,5,295.0,1000.0,0.295
16,1.0,Average,,,0.30319999999999997
16,2.0,1,586.0,1000.0,0.586
16,2.0,2,592.0,1000.0,0.592
16,2.0,3,572.0,1000.0,0.572
16,2.0,4,581.0,1000.0,0.581
16,2.0,5,557.0,1000.0,0.557
16,2.0,Average,,,0.5776
16,3.0,1,321.0,1000.0,0.321
16,3.0,2,339.0,1000.0,0.339
16,3.0,3,310.0,1000.0,0.31
16,3.0,4,318.0,1000.0,0.318
16,3.0,5,294.0,1000.0,0.294
16,3.0,Average,,,0.3164
16,4.0,1,178.0,1000.0,0.178
16,4.0,2,203.0,1000.0,0.203
16,4.0,3,196.0,1000.0,0.196
16,4.0,4,165.0,1000.0,0.165
16,4.0,5,160.0,1000.0,0.16
16,4.0,Average,,,0.1804
16,5.0,1,91.0,1000.0,0.091
16,5.0,2,85.0,1000.0,0.085
16,5.0,3,93.0,1000.0,0.093
16,5.0,4,84.0,1000.0,0.084
16,5.0,5,70.0,1000.0,0.07
16,5.0,Average,,,0.08460000000000001
17,0.5,1,27.0,1000.0,0.027
17,0.5,2,17.0,1000.0,0.017
17,0.5,3,30.0,1000.0,0.03
17,0.5,4,28.0,1000.0,0.028
17,0.5,5,20.0,1000.0,0.02
17,0.5,Average,,,0.024399999999999998
17,1.0,1,267.0,1000.0,0.267
17,1.0,2,256.0,1000.0,0.256
17,1.0,3,274.0,1000.0,0.274
17,1.0,4,265.0,1000.0,0.265
17,1.0,5,251.0,1000.0,0.251
17,1.0,Average,,,0.26260000000000006
17,2.0,1,502.0,1000.0,0.502
17,2.0,2,528.0,1000.0,0.528
17,2.0,3,490.0,1000.0,0.49
17,2.0,4,524.0,1000.0,0.524
17,2.0,5,506.0,1000.0,0.506
17,2.0,Average,,,0.51
17,3.0,1,251.0,1000.0,0.251
17,3.0,2,253.0,1000.0,0.253
17,3.0,3,251.0,1000.0,0.251
17,3.0,4,258.0,1000.0,0.258
17,3.0,5,225.0,1000.0,0.225
17,3.0,Average,,,0.2476
17,4.0,1,111.0,1000.0,0.111
17,4.0,2,133.0,1000.0,0.133
17,4.0,3,155.0,1000.0,0.155
17,4.0,4,144.0,1000.0,0.144
17,4.0,5,115.0,1000.0,0.115
17,4.0,Average,,,0.1316
17,5.0,1,77.0,1000.0,0.077
17,5.0,2,80.0,1000.0,0.08
17,5.0,3,84.0,1000.0,0.084
17,5.0,4,74.0,1000.0,0.074
17,5.0,5,62.0,1000.0,0.062
17,5.0,Average,,,0.0754
18,0.5,1,8.0,1000.0,0.008
18,0.5,2,5.0,1000.0,0.005
18,0.5,3,13.0,1000.0,0.013
18,0.5,4,6.0,1000.0,0.006
18,0.5,5,9.0,1000.0,0.009
18,0.5,Average,,,0.0082
18,1.0,1,99.0,1000.0,0.099
18,1.0,2,113.0,1000.0,0.113
18,1.0,3,113.0,1000.0,0.113
18,1.0,4,93.0,1000.0,0.093
18,1.0,5,110.0,1000.0,0.11
18,1.0,Average,,,0.1056
18,2.0,1,260.0,1000.0,0.26
18,2.0,2,275.0,1000.0,0.275
18,2.0,3,272.0,1000.0,0.272
18,2.0,4,267.0,1000.0,0.267
18,2.0,5,241.0,1000.0,0.241
18,2.0,Average,,,0.263
18,3.0,1,97.0,1000.0,0.097
18,3.0,2,111.0,1000.0,0.111
18,3.0,3,128.0,1000.0,0.128
18,3.0,4,108.0,1000.0,0.108
18,3.0,5,97.0,1000.0,0.097
18,3.0,Average,,,0.1082
18,4.0,1,56.0,1000.0,0.056
18,4.0,2,69.0,1000.0,0.069
18,4.0,3,57.0,1000.0,0.057
18,4.0,4,63.0,1000.0,0.063
18,4.0,5,52.0,1000.0,0.052
18,4.0,Average,,,0.059399999999999994
18,5.0,1,44.0,1000.0,0.044
18,5.0,2,52.0,1000.0,0.052
18,5.0,3,47.0,1000.0,0.047
18,5.0,4,48.0,1000.0,0.048
18,5.0,5,37.0,1000.0,0.037
18,5.0,Average,,,0.0456
19,0.5,1,8.0,1000.0,0.008
19,0.5,2,5.0,1000.0,0.005
